web-scraper-order,web-scraper-start-url,linki,linki-href
"1630625562-865","https://www.msn.com/en-us/Sports","Win a signed Joe Haden football through BTSC!
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/win-a-signed-joe-haden-football-through-btsc/ar-AANZ86g"
"1630625562-71","https://www.msn.com/en-us/Sports","Seahawks to add ex-Baylor hoops starter Mark Vital to practice squad
                            
                                    


                Pro Football Rumors","https://www.msn.com/en-us/sports/nfl/seahawks-to-add-ex-baylor-hoops-starter-mark-vital-to-practice-squad/ar-AAO2saC"
"1630625562-767","https://www.msn.com/en-us/Sports","Chelsea unveil new loan signing Saúl Ñíguez
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/premier-league/chelsea-unveil-new-loan-signing-sa%c3%bal-%c3%b1%c3%adguez/ar-AANZEGr"
"1630625562-343","https://www.msn.com/en-us/Sports","Combate Global picks, live stream, how to watch: MMA insider reveals…
                            
                                    


                CBS Sports","https://www.msn.com/en-us/sports/mma_ufc/combate-global-picks-live-stream-how-to-watch-mma-insider-reveals-fight-card-picks-predictions-for-sept-3/ar-AAO27CV"
"1630625562-64","https://www.msn.com/en-us/Sports","Barca B announce squad numbers for 2021-22 season
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/barca-b-announce-squad-numbers-for-2021-22-season/ar-AAO2A5C"
"1630625562-902","https://www.msn.com/en-us/Sports","How to attack betting Week 1 of college football
                        There are two times of year: football season and waiting for football season. More squads have an increased number of players returning after the NCAA approved an additional year of play due to the pandemic. You may read, “The entire unit returns ...” Florida State, for example, returns all five starters on the offensive line.
                            
                                    


                Yahoo! Sports","https://www.msn.com/en-us/sports/ncaafb/how-to-attack-betting-week-1-of-college-football/ar-AANZico"
"1630625562-515","https://www.msn.com/en-us/Sports","Washington Nationals’ Lane Thomas trying to take advantage of…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/washington-nationals-lane-thomas-trying-to-take-advantage-of-opportunity-in-dc/ar-AAO16e4"
"1630625562-480","https://www.msn.com/en-us/Sports","Video
                            
                        Los Angeles Angels outfielder Jo Adell surprises young fan in…
                            
                                    


                USA TODAY","https://www.msn.com/en-us/sports/mlb/los-angeles-angels-outfielder-jo-adell-surprises-young-fan-in-the-middle-of-a-game/vi-AAO1ldh"
"1630625562-699","https://www.msn.com/en-us/Sports","Tyrese Maxey wants to stay with Sixers despite recent report
                            
                                    


                Larry Brown Sports","https://www.msn.com/en-us/sports/nba/tyrese-maxey-wants-to-stay-with-sixers-despite-recent-report/ar-AANZP02"
"1630625562-58","https://www.msn.com/en-us/Sports","Report: Patriots 'still open' to trading All-Pro Stephon Gilmore
                        The New England Patriots will be without All-Pro cornerback Stephon Gilmore heading into the 2021 regular season. At first glance, that's simply because of his roster status. At the end of training camp, Gilmore was placed on the team's PUP list and will miss the f
                            
                                    


                Touchdown Wire","https://www.msn.com/en-us/sports/nfl/report-patriots-still-open-to-trading-all-pro-stephon-gilmore/ar-AAO1Oty"
"1630625562-817","https://www.msn.com/en-us/Sports","Raptors Among Top 4 Most Likely Ben Simmons Destinations, Vegas Says
                            
                                    


                All Raptors on FanNation","https://www.msn.com/en-us/sports/nba/raptors-among-top-4-most-likely-ben-simmons-destinations-vegas-says/ar-AANZzy2"
"1630625562-917","https://www.msn.com/en-us/Sports","Video
                            
                        Wade Miley among best at avoiding hard contact
                            
                                    


                Yahoo! Sports","https://www.msn.com/en-us/sports/mlb/wade-miley-among-best-at-avoiding-hard-contact/vi-AANZzBP"
"1630625562-823","https://www.msn.com/en-us/Sports","Arizona Cardinals do not claim any players after waivers are processed
                        We talked about the Arizona Cardinals first 53-man roster of the 2021 NFL season and right now there are no changes. That is right, after waivers were processed, the Cardinals were awarded no players. That is not to say they did not put in waiver request on anyone, but instead they were not awarded…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/arizona-cardinals-do-not-claim-any-players-after-waivers-are-processed/ar-AANZrTh"
"1630625562-820","https://www.msn.com/en-us/Sports","Patrick Cantlay, Rory McIlroy express sympathy for Bryson…
                            
                                    


                Sporting News","https://www.msn.com/en-us/sports/golf/patrick-cantlay-rory-mcilroy-express-sympathy-for-bryson-dechambeau-amid-fan-behavior/ar-AANZnwk"
"1630625562-578","https://www.msn.com/en-us/Sports","Six Pack of Stats: White Sox 6, Pirates 3
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/six-pack-of-stats-white-sox-6-pirates-3/ar-AAO0moA"
"1630625562-647","https://www.msn.com/en-us/Sports","Video
                            
                        Gardner Minshew talks HORSE vs. Nick Sirianni
                            
                                    


                Eagle Maven on FanNation","https://www.msn.com/en-us/sports/cricket/gardner-minshew-talks-horse-vs-nick-sirianni/vi-AANZIqL"
"1630625562-579","https://www.msn.com/en-us/Sports","Photos
                            
                        WR Brandon Aiyuk among 6 49ers out of 1st practice leading up to…
                            
                                    


                SMG","https://www.msn.com/en-us/sports/nfl/wr-brandon-aiyuk-among-6-49ers-out-of-1st-practice-leading-up-to-regular-season-opener/ss-AAO0q0o"
"1630625562-505","https://www.msn.com/en-us/Sports","Teddy Bridgewater sees a lot of Alvin Kamara in Javonte Williams
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/teddy-bridgewater-sees-a-lot-of-alvin-kamara-in-javonte-williams/ar-AAO1gBC"
"1630625562-533","https://www.msn.com/en-us/Sports","Stefanos Tsitsipas is booed at the US Open after taking another…
                            
                                    


                CNN","https://www.msn.com/en-us/sports/tennis/stefanos-tsitsipas-is-booed-at-the-us-open-after-taking-another-lengthy-toilet-break/ar-AAO1eju"
"1630625562-147","https://www.msn.com/en-us/Sports","Solheim Cup snub in 2019 saw Mel Reid initially reject a vice-captain role
                            
                                    


                Golf365","https://www.msn.com/en-us/sports/golf/solheim-cup-snub-in-2019-saw-mel-reid-initially-reject-a-vice-captain-role/ar-AAO2nhz"
"1630625562-338","https://www.msn.com/en-us/Sports","Report: 4 Schools ‘Leading Contenders’ To Join The Big 12
                        It appears that the Big 12 Conference will not allow the impending departure of Oklahoma and Texas to kill it outright. The conference is reportedly eyeing a handful of schools for potential expansion. According to Max Olson of The Athletic, there are four “leading contenders” in the Big 12’s ongoing…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/ncaafb/report-4-schools-leading-contenders-to-join-the-big-12/ar-AAO1UNB"
"1630625562-114","https://www.msn.com/en-us/Sports","Hungary 0-4 England: Second-half rout from Southgate’s men
                            
                                    


                Football365","https://www.msn.com/en-us/sports/soccer/hungary-0-4-england-second-half-rout-from-southgates-men/ar-AAO2edL"
"1630625562-124","https://www.msn.com/en-us/Sports","Three Observations from Germany’s hard fought win against Liechtenstein
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/three-observations-from-germanys-hard-fought-win-against-liechtenstein/ar-AAO2pWB"
"1630625562-204","https://www.msn.com/en-us/Sports","September 2
                            
                                    


                CBS Sports","https://www.msn.com/en-us/sports/ncaafb/september-2/ar-AAO2gbp"
"1630625562-368","https://www.msn.com/en-us/Sports","2022 World Cup Qualifiers: Who are the nine players not playing…
                            
                                    


                Bolavip US","https://www.msn.com/en-us/sports/soccer/2022-world-cup-qualifiers-who-are-the-nine-players-not-playing-with-brazil/ar-AAO1GNl"
"1630625562-978","https://www.msn.com/en-us/Sports","Video
                            
                        Sancho could miss England vs Hungary World Cup qualifier…
                            
                                    


                Reuters","https://www.msn.com/en-us/sports/more-sports/sancho-could-miss-england-vs-hungary-world-cup-qualifier-after-training-injury/vi-AANZk6M"
"1630625562-777","https://www.msn.com/en-us/Sports","Roundtable: Five Questions About the Florida Gators…
                            
                                    


                All Gators on FanNation","https://www.msn.com/en-us/sports/ncaafb/roundtable-five-questions-about-the-florida-gators-upcoming-season/ar-AANZxSF"
"1630625562-982","https://www.msn.com/en-us/Sports","Joel Embiid Has Message For 76ers Fans Amid Ben Simmons Trade Rumors
                        Earlier this week, Keith Pompey of the Philadelphia Inquirer reported that Ben Simmons wants to be traded. Simmons is a special talent, but Philadelphia 76ers don’t seem too bothered by this report because of how poorly he played in the postseason. On Wednesday morning, All-Star center Joel Embiid shared his…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/nba/joel-embiid-has-message-for-76ers-fans-amid-ben-simmons-trade-rumors/ar-AANZ4Or"
"1630625562-802","https://www.msn.com/en-us/Sports","Embiid slams Simmons rift reports
                        Philadelphia 76ers star Joel Embiid on Wednesday denied reports of a rift with team-mate Ben Simmons amid reports that the Australian star is seeking to leave the franchise. USA Today reported that an increasingly unsettled Simmons wants to leave Philadelphia and had informed president of basketball operations Daryl Morey and coach…
                            
                                    


                AFP","https://www.msn.com/en-us/sports/more-sports/embiid-slams-simmons-rift-reports/ar-AANZnzV"
"1630625562-111","https://www.msn.com/en-us/Sports","The Marlins Begin September With The Perfect Guy On The…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/the-marlins-begin-september-with-the-perfect-guy-on-the-mound/ar-AAO2ewe"
"1630625562-282","https://www.msn.com/en-us/Sports","Cardale Jones Announces The Launch Of A New Business
                        Former Ohio State star Cardale Jones is launching a new business aimed at helping student athletes maneuver the NCAA’s recent rule change. Jones, 28, has launched Ten Talents NIL. The agency business will offer professional expertise to student athletes aiming to take advantage of their name, image…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/ncaafb/cardale-jones-announces-the-launch-of-a-new-business/ar-AAO1Z5k"
"1630625562-615","https://www.msn.com/en-us/Sports","Warrington admits embarrassment after loss to Lara, looks to…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/more-sports/warrington-admits-embarrassment-after-loss-to-lara-looks-to-rebound-in-rematch/ar-AANZVBX"
"1630625562-499","https://www.msn.com/en-us/Sports","Video
                            
                        Steelers' JuJu Smith-Schuster Tries Milk Crate Challenge
                            
                                    


                All Steelers on FanNation","https://www.msn.com/en-us/sports/nfl/steelers-juju-smith-schuster-tries-milk-crate-challenge/vi-AAO1ksp"
"1630625562-703","https://www.msn.com/en-us/Sports","BVB Charity Matches Raise €295,000 for Flood Victims
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/bvb-charity-matches-raise-%e2%82%ac295000-for-flood-victims/ar-AANZR1l"
"1630625562-366","https://www.msn.com/en-us/Sports","Flyers Sign Farabee to Six-Year Extension
                            
                                    


                Hockey News on Sports Illustrated","https://www.msn.com/en-us/sports/nhl/flyers-sign-farabee-to-six-year-extension/ar-AAO1Xnn"
"1630625562-356","https://www.msn.com/en-us/Sports","Video
                            
                        Brian Baldinger: Russell Wilson, Pete Carroll Dynamic Remains…
                        While Wilson and Carroll were able to get back on the same page before the start of Seattle's offseason program and training camp, will the iconic quarterback/coach pairing be able to co-exist beyond 2021? NFL analyst Brian Baldinger explains why their relationship remains one to monitor closely this…
                            
                                    


                Seahawk Maven on FanNation","https://www.msn.com/en-us/sports/nfl/brian-baldinger-russell-wilson-pete-carroll-dynamic-remains-storyline-to-watch-for-seahawks/vi-AAO21Pf"
"1630625562-336","https://www.msn.com/en-us/Sports","'I Had One Offer': Michigan's Ronnie Bell Reflects On Wild…
                            
                                    


                Wolverine Digest on FanNation","https://www.msn.com/en-us/sports/ncaafb/i-had-one-offer-michigans-ronnie-bell-reflects-on-wild-recruitment/ar-AAO1R5M"
"1630625562-560","https://www.msn.com/en-us/Sports","Afghan Paralympian makes debut after top-secret evacuation
                        CHIBA, Japan, Sept 2 (Reuters) - Afghan taekwondo athlete Zakia Khudadadi competed in the Paralympic Games on Thursday, becoming the first female Afghan to do so since Athens 2004, after a secret international effort to help her get out of Taliban-controlled Afghanistan. The 22-year-old and her…
                            
                                    


                Reuters","https://www.msn.com/en-us/news/world/afghan-paralympian-makes-debut-after-top-secret-evacuation/ar-AAO0HhK"
"1630625562-90","https://www.msn.com/en-us/Sports","Carson Wentz asks people to respect personal decision even…
                        Carson Wentz will not get the COVID-19 vaccine because it is a ""personal decision."" With Week 1 right around the corner, new Indianapolis Colts starting quarterback Carson Wentz told the media on Thursday why he is not getting the COVID-19 vaccine: It is personal. Of the 32 teams in ...
                            
                                    


                Fansided","https://www.msn.com/en-us/sports/nfl/carson-wentz-asks-people-to-respect-personal-decision-even-if-its-dumb/ar-AAO2err"
"1630625562-718","https://www.msn.com/en-us/Sports","Former NBA Executive On Anthony Davis: ""AD Is Special, But He Needs A…
                        Anthony Davis is a fantastic player, and when healthy, he is a top-tier big man in this league. Anthony Davis can play on both ends of the floor. He has a versatile skillset offensively, and the same can be said about his defense, as he is able to guard multiple positions very well for his ...
                            
                                    


                Fadeaway World","https://www.msn.com/en-us/sports/nba/former-nba-executive-on-anthony-davis-ad-is-special-but-he-needs-a-guard-like-rondo-to-be-great/ar-AANZQSs"
"1630625562-838","https://www.msn.com/en-us/Sports","White Sox All-Star SS Tim Anderson on IL with hamstring strain
                            
                                    


                Yardbarker","https://www.msn.com/en-us/sports/mlb/white-sox-all-star-ss-tim-anderson-on-il-with-hamstring-strain/ar-AANZwnH"
"1630625562-769","https://www.msn.com/en-us/Sports","Details Emerge From NBA’s 2021-22 Season Plans
                        As a handful of cities have begun to implement more stringent policies regarding an individual’s vaccination status, sports leagues and teams have started to adapt. On Wednesday, a report indicated that a handful of players on a few NBA franchises will be in for a notable change during the…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/nba/details-emerge-from-nbas-2021-22-season-plans/ar-AANZxQw"
"1630625562-172","https://www.msn.com/en-us/Sports","Cardinals place Jordan Phillips on IR, activate Justin Pugh﻿ off…
                        The Cardinals will be without one of their defensive linemen for at least three weeks. Arizona announced on Thursday that the team has placed Jordan Phillips on injured reserve. Phillips has been out for most of training camp due to injury but also missed time after testing positive for COVID-19. He did not…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/cardinals-place-jordan-phillips-on-ir-activate-justin-pugh%ef%bb%bf-off-covid-19-list/ar-AAO2j8d"
"1630625562-657","https://www.msn.com/en-us/Sports","Vikings sign 14 to practice squad, could be bringing back Sean Mannion
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/vikings-sign-14-to-practice-squad-could-be-bringing-back-sean-mannion/ar-AANZI0a"
"1630625562-224","https://www.msn.com/en-us/Sports","Team Preview: Bulldogs front four can disrupt Ducks offensive rhythm
                        Oregon's offensive line was a young, but talented group in 2020, and all they needed was some experience. Although the season was short, it was enough for the Ducks to gain that valuable experience and are now considered one of the best offensive lines in the…
                            
                                    


                Ducks Wire","https://www.msn.com/en-us/sports/ncaafb/team-preview-bulldogs-front-four-can-disrupt-ducks-offensive-rhythm/ar-AAO2mEU"
"1630625562-592","https://www.msn.com/en-us/Sports","Video
                            
                        Ramón Urías Makes Slick Diving Stop
                            
                                    


                Stadium","https://www.msn.com/en-us/sports/mlb/ramo%cc%81n-uri%cc%81as-makes-slick-diving-stop/vi-AAO0lNo"
"1630625562-722","https://www.msn.com/en-us/Sports","Ryan Pace: There’s no need to rush Justin Fields
                        Bears General Manager Ryan Pace is standing by the team’s decision not to start rookie quarterback Justin Fields. Pace said today that the Bears are confident in their plan to make Andy Dalton the starting quarterback and have Fields learn from the sideline. “There’s no need to rush Justin,” Pace said. But there is one [more]
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/ryan-pace-theres-no-need-to-rush-justin-fields/ar-AANZODL"
"1630625562-321","https://www.msn.com/en-us/Sports","Texas A&M Men's Basketball Books Visit to Houston
                            
                                    


                All Aggies on FanNation","https://www.msn.com/en-us/sports/ncaabk/texas-aandm-mens-basketball-books-visit-to-houston/ar-AAO22OW"
"1630625562-888","https://www.msn.com/en-us/Sports","Falcons place projected starting G Josh Andrews on IR with broken hand
                            
                                    


                Pro Football Rumors","https://www.msn.com/en-us/sports/nfl/falcons-place-projected-starting-g-josh-andrews-on-ir-with-broken-hand/ar-AANZotf"
"1630625562-794","https://www.msn.com/en-us/Sports","Pundit aims to knock sense into ‘daft’ Arsenal star as failed exit reason…
                            
                                    


                Teamtalk","https://www.msn.com/en-us/sports/premier-league/pundit-aims-to-knock-sense-into-daft-arsenal-star-as-failed-exit-reason-comes-to-light/ar-AANZp62"
"1630625562-662","https://www.msn.com/en-us/Sports","Trey Lance’s injured finger is “trending in the right direction”
                        49ers rookie quarterback Trey Lance has a small fracture in a finger on this throwing hand. Lance injured the finger when he connected with the helmet of Raiders linebacker Max Richardson during Sunday’s preseason game. Kyle Shanahan said Monday that Lance is expected to miss about a week with…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/trey-lances-injured-finger-is-%e2%80%9ctrending-in-the-right-direction%e2%80%9d/ar-AANZMIi"
"1630625562-50","https://www.msn.com/en-us/Sports","PGA Tour reportedly partnering with Netflix on all-access docuseries
                        One of the bigger ratings storylines this year is the ongoing boost to Formula 1 in the American market. A major factor for those massive ratings increases and record audiences for the sport in the United States a big boost to ESPN is…
                            
                                    


                Awful Announcing","https://www.msn.com/en-us/sports/golf/pga-tour-reportedly-partnering-with-netflix-on-all-access-docuseries/ar-AAO2lnp"
"1630625562-461","https://www.msn.com/en-us/Sports","What can we expect from C.J. Stroud based on recent OSU first-time…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/ncaafb/what-can-we-expect-from-cj-stroud-based-on-recent-osu-first-time-starters/ar-AAO1xKD"
"1630625562-479","https://www.msn.com/en-us/Sports","Rumour Mongering: Fenerbahçe Make Late Push to Sign Divock Origi
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/soccer/rumour-mongering-fenerbah%c3%a7e-make-late-push-to-sign-divock-origi/ar-AAO1xlX"
"1630625562-563","https://www.msn.com/en-us/Sports","Malik McDowell grateful for second chance at NFL career with Browns
                        Malik McDowell‘s first chance in the NFL with the Seattle Seahawks quite literally crashed and burned. An ATV accident over the summer prior to his first training camp in the NFL left him with facial and head injuries that kept him from ever participating in a single in-season practice with the Seahawks. A…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/malik-mcdowell-grateful-for-second-chance-at-nfl-career-with-browns/ar-AAO05RP"
"1630625562-832","https://www.msn.com/en-us/Sports","Cardinals Practice Report: 51 Players Take the Field Following Cutdown Day
                            
                                    


                All Cardinals on FanNation","https://www.msn.com/en-us/sports/nfl/cardinals-practice-report-51-players-take-the-field-following-cutdown-day/ar-AANZp75"
"1630625562-63","https://www.msn.com/en-us/Sports","Video
                            
                        Louisville Looking To Bounce Back | ACC Storylines 2021
                            
                                    


                ACC Digital Network","https://www.msn.com/en-us/sports/ncaabk/louisville-looking-to-bounce-back-acc-storylines-2021/vi-AANX3UT"
"1630625562-287","https://www.msn.com/en-us/Sports","Nationals VP Bob Boone resigns over club's COVID-19 vaccine…
                            
                                    


                CBS Sports","https://www.msn.com/en-us/sports/mlb/nationals-vp-bob-boone-resigns-over-clubs-covid-19-vaccine-mandate-per-report/ar-AAO1VYy"
"1630625562-921","https://www.msn.com/en-us/Sports","Alabama Football Opens Practice Facility to Tulane
                            
                                    


                Bama Central on FanNation","https://www.msn.com/en-us/sports/ncaafb/alabama-football-opens-practice-facility-to-tulane/ar-AANZkPY"
"1630625562-508","https://www.msn.com/en-us/Sports","Quick Hits: The Getting Closer Edition
                        In Red Wings Land GRIFFINS UNVEIL 2021-22 PROMOTIONAL SCHEDULE - Griffinshockey.com Key promotional dates include Go Orange Night for Kids’ Food Basket (Oct. 30); the Jake Engel Memorial Dog Game (Oct. 31); Military Appreciation (Nov. 13); the 20th annual School Day Game (Nov. 17 – 11 a.m. start); Teddy Bear/Mitten Toss (Nov…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/more-sports/quick-hits-the-getting-closer-edition/ar-AAO1id3"
"1630625562-46","https://www.msn.com/en-us/Sports","Europeans say 'one of the best teams we ever had' at Solheim Cup
                            
                                    


                Golf Channel","https://www.msn.com/en-us/sports/golf/europeans-say-one-of-the-best-teams-we-ever-had-at-solheim-cup/ar-AAO2bJg"
"1630625562-86","https://www.msn.com/en-us/Sports","The Saints had a unique reason why they chose Jacksonville to play their…
                        Due to Hurricane Ida, the New Orleans Saints will need to relocate for the foreseeable future. While the team relocated to Dallas to practice at AT&T Stadium and TCU, the Saints will instead be playing their Week 1 home game against the Green Bay Packers in Jacksonville. How the Saints got to this…
                            
                                    


                The Comeback","https://www.msn.com/en-us/sports/nfl/the-saints-had-a-unique-reason-why-they-chose-jacksonville-to-play-their-home-game/ar-AAO01fk"
"1630625562-920","https://www.msn.com/en-us/Sports","Motor racing-Verstappen's Orange Army ready to party at…
                            
                                    


                Reuters","https://www.msn.com/en-us/sports/more-sports/motor-racing-verstappens-orange-army-ready-to-party-at-zandvoort/ar-AANZcYV"
"1630625562-423","https://www.msn.com/en-us/Sports","3 free agents that would suit the Seattle Seahawks in 2021
                        While rosters are being finalized, here are three players the Seahawks should consider adding to the position groups that need it the most. The NFL season is just nine days away, but it’s still enough time for teams to bolster their rosters with free agency steals. And it seems the Seatt...
                            
                                    


                Fansided","https://www.msn.com/en-us/sports/nfl/3-free-agents-that-would-suit-the-seattle-seahawks-in-2021/ar-AAO1wb8"
"1630625562-743","https://www.msn.com/en-us/Sports","Film Preview: Minnesota’s zone run driven offense, quarters base defense…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/ncaafb/film-preview-minnesotas-zone-run-driven-offense-quarters-base-defense-will-provide-early-test/ar-AANZF7W"
"1630625562-784","https://www.msn.com/en-us/Sports","NFL player prop of the day: Russell Wilson and the joy of cooking
                        You can count on one hand the number of quarterbacks in the NFL who are better than Russell Wilson. The Seahawks quarterback was 2020's early frontrunner for MVP, shredding the league for 2,541 passing yards and 28 touchdowns in the first half of the season. Then Pete Carroll interrupted…
                            
                                    


                Yahoo! Sports","https://www.msn.com/en-us/sports/nfl/nfl-player-prop-of-the-day-russell-wilson-and-the-joy-of-cooking/ar-AANZpT9"
"1630625562-543","https://www.msn.com/en-us/Sports","Kendrick Perkins Approves Atlanta Hawks Handing Clint Capela …
                        Clint Capela is one of the better centers in the NBA as of now. The 27-year-old had a phenomenal last season, averaging a double-double with 15.2 points and 14.3 rebounds per game. As a result, the Atlanta Hawks exceeded many expectations in the postseason. Following this fabulous season, the ...
                            
                                    


                Fadeaway World","https://www.msn.com/en-us/sports/nba/kendrick-perkins-approves-atlanta-hawks-handing-clint-capela-a-huge-extension-he-earned-every-penny-and-deserve-every-penny-of-this-contract/ar-AAO16xO"
"1630625562-925","https://www.msn.com/en-us/Sports","Lions claim Austin Seibert, KhaDarel Hodge off waivers
                        Lions head coach Dan Campbell said the team had eyes on a couple of kickers after cutting both of the ones that were on their roster heading into Tuesday’s cut to 53 players and they landed one of them on Wednesday. The Lions have claimed Austin Seibert off of waivers. He was dropped by the [more]
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/lions-claim-austin-seibert-khadarel-hodge-off-waivers/ar-AANZnYd"
"1630625562-908","https://www.msn.com/en-us/Sports","Washington State takes a shot at Utah State in opener
                        FOOTBALL-NCAA-WST-UTS/PREVIEW
                            
                                    


                Reuters","https://www.msn.com/en-us/sports/ncaafb/washington-state-takes-a-shot-at-utah-state-in-opener/ar-AANZhQu"
"1630625562-789","https://www.msn.com/en-us/Sports","Nick Rolovich, Washington State sued by former player
                            
                                    


                Football Scoop","https://www.msn.com/en-us/sports/ncaafb/nick-rolovich-washington-state-sued-by-former-player/ar-AANZxJS"
"1630625562-217","https://www.msn.com/en-us/Sports","Ravens have “big expectations” for Odafe Oweh
                        The Ravens brought veteran edge rusher Justin Houston in as a free agent this summer, but it isn’t because they don’t have plans for first-round pick Odafe Oweh. Oweh was a late convert to football and showed more athleticism than production at times while at Penn State, but outside linebackers coach…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/ravens-have-%e2%80%9cbig-expectations%e2%80%9d-for-odafe-oweh/ar-AAO26mO"
"1630625562-668","https://www.msn.com/en-us/Sports","Crawford-Porter purse bid pushed back to Sept. 14
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/more-sports/crawford-porter-purse-bid-pushed-back-to-sept-14/ar-AANZRrX"
"1630625562-182","https://www.msn.com/en-us/Sports","Broussard: Simmons Happy To Be Anywhere But Philadelphia
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nba/broussard-simmons-happy-to-be-anywhere-but-philadelphia/ar-AAO2iJX"
"1630625562-199","https://www.msn.com/en-us/Sports","Big Ten Network Analyst Apologizes To Iowa Running Back
                        Big Ten Network analyst Joshua Perry released his list of the “Top 30 Players in the Big Ten” earlier this offseason, but fans in Iowa City quickly realized that one of the conference’s best players was left off: Hawkeyes running back Tyler Goodson. After earning First Team All-B1G honors last season and being…
                            
                                    


                The Spun","https://www.msn.com/en-us/sports/ncaafb/big-ten-network-analyst-apologizes-to-iowa-running-back/ar-AAO2ntm"
"1630625562-545","https://www.msn.com/en-us/Sports","How to Watch Syracuse at Ohio
                            
                                    


                All Syracuse on FanNation","https://www.msn.com/en-us/sports/ncaafb/how-to-watch-syracuse-at-ohio/ar-AAO0O2c"
"1630625562-949","https://www.msn.com/en-us/Sports","Brandon Staley: We feel like Tristan Vizcaino has real talent at kicker
                        The Chargers elected to go with a new kicker to start the 2021 season, cutting Michael Badgley in favor of Tristan Vizcaino. Badgley had been Los Angeles’ kicker for the last three seasons. He missed 12 kicks last year, including five field-goal attempts from 40-49 yards. Vizcaino went undrafted out of…
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/brandon-staley-we-feel-like-tristan-vizcaino-has-real-talent-at-kicker/ar-AANZlwI"
"1630625562-733","https://www.msn.com/en-us/Sports","Know The Enemy: Michigan Gears Up For Opener Against…
                            
                                    


                Wolverine Digest on FanNation","https://www.msn.com/en-us/sports/ncaafb/know-the-enemy-michigan-gears-up-for-opener-against-western-michigan/ar-AANZOvF"
"1630625562-547","https://www.msn.com/en-us/Sports","NYY News: Aaron Judge is flying under the radar
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/mlb/nyy-news-aaron-judge-is-flying-under-the-radar/ar-AAO0YSL"
"1630625562-408","https://www.msn.com/en-us/Sports","Video
                            
                        More normal routine
                            
                                    


                Cal Sports Report on FanNation","https://www.msn.com/en-us/sports/ncaafb/more-normal-routine/vi-AAO1MSM"
"1630625562-828","https://www.msn.com/en-us/Sports","Zach Ertz: Happiest I’ve been in a long time
                        Tight end Zach Ertz went into the offseason unsure about his future with the Eagles and he stayed away from much of the offseason program, but he remains on the roster and said on Wednesday that any issues with the team are in the past. Ertz said that he and the team “mended” fences over [more]
                            
                                    


                NBC Sports","https://www.msn.com/en-us/sports/nfl/zach-ertz-happiest-ive-been-in-a-long-time/ar-AANZwsT"
"1630625562-729","https://www.msn.com/en-us/Sports","Paul Sullivan: Is this the worst team in Cubs history? Not yet — but…
                        Upon accepting my newly created role as senior Chicago Cubs losing streak expert back in early July, I had no idea how much work it would entail. The Cubs lost their 11th straight game on my first day on the job, only three shy of the franchise record of 14 consecutive losses at the start of the 1997 season…
                            
                                    


                Chicago Tribune","https://www.msn.com/en-us/sports/mlb/paul-sullivan-is-this-the-worst-team-in-cubs-history-not-yet-%e2%80%94-but-theres-still-time-to-pass-these-6-on-the-all-time-list/ar-AANZAIg"
"1630625562-74","https://www.msn.com/en-us/Sports","Mike Tirico's call of a butterfly following Brooks Koepka's long birdie…
                        The Tour Championship - the PGA Tour's last of three playoff events - is underway in Atlanta and a ton of money is on the line with the 30 top players battling it out for the FedEx Cup and the $15 million bucks that come with that. So yeah, this event…
                            
                                    


                For The Win","https://www.msn.com/en-us/sports/golf/mike-tiricos-call-of-a-butterfly-following-brooks-koepkas-long-birdie-putt-to-the-hole-was-too-good/ar-AAO2fez"
